Resolution,Server Name,Task Name,Total Applied Changes,Avg Apply Throughput (rec/sec),latency,Total Change Volume
20-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,829,083",287,"4,594",234.33 GB
20-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,194,124",335,320,1.13 TB
21-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"230,932",853,2,150.76 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,604,211","3,301",714,222.37 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"720,295",8,83,3.89 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,370,339",99,51,11.89 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"372,139",2,51,667.54 MB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"134,995,740","1,479",1,305.19 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"379,282",0,32,1.05 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"167,768,715","2,006",708,428.91 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,829,621",276,"5,677",234.32 GB
21-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,244,209",310,301,1.13 TB
22-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"18,773",716,1,122.67 GB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,669,772","3,437",711,222.42 GB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"114,217",0,0,622.31 MB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"1,841,243",18,1,2.54 GB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"171,211",1,1,353.35 MB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"174,055",0,39,421.78 MB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"233,125,283","2,574",22,613.59 GB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"144,147,288","1,748",554,385.53 GB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,833,618",254,"5,898",234.37 GB
22-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,159,063",321,309,1.13 TB
23-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"5,362",670,4,103.20 GB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,692,973","3,639",675,222.44 GB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"17,134",0,84,88.20 MB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"257,662",2,128,437.87 MB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"16,776",0,128,28.54 MB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"78,412,548",896,1,177.24 GB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"435,423",1,32,1.22 GB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"123,095,051","1,410",415,335.94 GB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,824,814",264,"4,379",234.23 GB
23-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,033,918",326,272,1.12 TB
24-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"96,883",751,2,123.65 GB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,700,226","3,634",682,222.44 GB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"642,510",7,58,3.46 GB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,967,111",97,51,11.03 GB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"360,667",1,51,637.68 MB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"153,429",0,43,370.76 MB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"297,086,467","3,477",140,771.33 GB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"105,214,902","1,183",297,289.16 GB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,825,734",271,"3,641",234.23 GB
24-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"28,686,571",348,302,1.19 TB
25-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"431,223",932,15,158.63 GB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,762,996","3,258",666,222.49 GB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"668,461",9,98,3.61 GB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,244,486",90,50,11.78 GB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"352,227",2,50,642.54 MB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"170,000,384","1,851",1,375.16 GB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"359,281",0,36,1016.53 MB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"122,908,819","1,413",379,334.32 GB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,834,836",265,"4,674",234.38 GB
25-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,776,355",323,254,1.11 TB
26-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"95,016",778,2,132.83 GB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,822,919","3,333",674,222.54 GB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"675,123",8,92,3.65 GB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,467,655",72,54,12.08 GB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"313,033",3,54,567.33 MB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"193,381",0,49,463.98 MB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"377,275,358","4,311","1,154",963.20 GB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"154,030,628","1,803",564,413.79 GB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,840,262",301,"6,229",234.45 GB
26-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,753,327",288,235,1.11 TB
27-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"161,192",858,1,133.19 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,877,694","3,533",720,222.58 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"802,258",9,82,4.33 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"10,910,585",108,52,13.83 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"294,954",2,52,512.03 MB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"209,840,284","2,394",185,455.28 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"372,271",0,40,1.02 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"133,748,914","1,610",466,365.76 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,838,197",338,"5,205",234.41 GB
27-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,816,891",308,248,1.11 TB
28-Feb-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"291,453","1,073",2,167.68 GB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,929,621","3,402",688,222.62 GB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"858,451",17,63,4.65 GB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"11,665,924",155,54,14.82 GB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"297,559",3,54,548.58 MB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"195,585",0,68,465.38 MB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"424,968,776","5,034","4,716",1.05 TB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"135,399,359","1,560",512,372.19 GB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,841,083",298,"5,510",234.44 GB
28-Feb-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,855,919",288,216,1.12 TB
01-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"3,702,370","1,012",4,165.09 GB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,978,729","3,389",898,222.65 GB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"23,518",1,0,122.83 MB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"396,799",1,1,887.30 MB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"19,608",0,1,31.22 MB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"92,951,699","1,030",1,211.46 GB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"100,949,922","1,134","4,218",251.12 GB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"165,310,422","1,900",851,450.96 GB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,871,270",258,"7,596",234.93 GB
01-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,101,284",333,268,1.13 TB
02-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"11,272",720,7,125.25 GB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,988,773","3,402",730,222.66 GB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"9,416",0,102,44.32 MB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"93,741",1,127,106.61 MB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"10,216",0,127,13.58 MB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"222,742",0,36,536.23 MB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"165,231,407","1,919",1,440.69 GB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"159,731,779","1,894",680,429.43 GB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,835,998",248,"6,431",234.34 GB
02-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,846,999",302,250,1.12 TB
03-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"421,849",828,4,137.87 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"295,995,682","3,399",727,222.67 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"479,699",0,62,2.56 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,056,654",65,46,8.65 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"322,573",1,46,570.53 MB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"123,871,654","1,226",1,281.40 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"415,253",0,34,1.15 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"124,398,600","1,547",444,337.81 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,836,747",254,"4,774",234.35 GB
03-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,919,190",320,281,1.12 TB
04-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"328,323",780,2,130.90 GB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,051,921","3,684",719,222.71 GB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"505,795",0,57,2.72 GB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,280,571",80,50,9.20 GB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"395,012",2,50,737.65 MB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"206,075",0,31,494.86 MB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"237,728,871","2,696",1,631.25 GB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"142,082,763","1,882",585,391.04 GB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,845,360",261,"5,379",234.49 GB
04-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,084,237",334,261,1.12 TB
05-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"690,042",836,4,153.20 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,113,215","3,475",730,222.75 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"655,337",10,300,3.54 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,940,985",58,100,11.31 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"328,397",2,100,578.26 MB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"125,405,010","1,572",1,283.63 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"385,354",0,39,1.07 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"132,492,383","1,424",513,362.09 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,846,232",332,"5,028",234.48 GB
05-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,131,093",315,253,1.13 TB
06-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"244,831",831,3,135.43 GB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,173,280","3,472",704,222.80 GB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"593,057",9,61,3.20 GB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,768,073",103,57,9.84 GB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"420,254",1,57,797.85 MB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"219,113",0,40,526.47 MB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"252,253,446","2,984",1,669.57 GB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"149,365,118","1,787",640,402.31 GB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,853,000",283,"5,864",234.57 GB
06-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,147,682",293,262,1.13 TB
07-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"278,100",763,2,127.54 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,229,241","3,442",722,222.84 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"615,444",11,71,3.31 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,225,563",84,51,10.59 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"439,799",2,51,743.35 MB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"123,907,119","1,496",1,280.45 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"372,494",0,34,1.03 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"136,629,808","1,577",550,373.06 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,853,935",290,"5,315",234.58 GB
07-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,148,682",321,260,1.13 TB
08-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"24,855",722,2,122.91 GB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,291,229","3,508",759,222.89 GB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"62,967",3,0,339.63 MB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"916,857",9,1,1.34 GB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"169,087",0,1,359.44 MB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"219,841",0,31,529.34 MB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"198,233,911","2,311",1,523.35 GB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"130,572,831","1,509",526,358.67 GB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,868,719",266,"4,886",234.69 GB
08-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,070,482",312,242,1.12 TB
09-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"3,448",694,2,128.31 GB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,307,643","3,447",703,222.90 GB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"12,049",0,131,60.33 MB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"154,130",1,144,234.03 MB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"16,253",0,145,27.03 MB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"82,453,492",978,1,186.05 GB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"404,189",0,32,1.12 GB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"125,044,230","1,361",460,342.74 GB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,860,325",258,"4,563",234.55 GB
09-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,993,894",327,276,1.12 TB
10-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"242,368",835,2,140.91 GB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,315,030","3,468",723,222.91 GB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"730,374",8,133,3.93 GB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,679,359",103,56,12.13 GB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"408,735",3,57,752.64 MB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"186,287",0,34,446.23 MB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"277,710,195","3,071",15,734.84 GB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"124,280,542","1,527",412,334.20 GB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,860,638",285,"4,758",234.55 GB
10-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,007,048",326,275,1.12 TB
11-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"194,273",772,2,127.56 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,377,470","3,371",734,222.95 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"729,492",8,68,3.95 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,480,199",77,46,12.04 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"420,252",3,46,794.92 MB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"130,576,293","1,487",1,295.40 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"417,904",1,34,1.15 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"142,300,146","1,684",555,388.56 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,871,666",264,"5,450",234.73 GB
11-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,175,890",310,256,1.13 TB
12-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"155,346",717,3,125.71 GB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,436,645","3,465",718,223.00 GB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"715,696",9,65,3.87 GB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,338,073",90,46,11.86 GB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"408,160",1,47,767.00 MB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"199,001",0,38,477.14 MB
