Kolom,post_id,video_url,author_username,post_date,caption,hashtags,mentions,like_count,comment_count,share_count,view_count,saved_count,duration,location_name,crawled_at,followers_count
,7473086179152235784,https://www.tiktok.com/@vinfastindonesia/photo/7473086179152235784,@vinfastindonesia,19 Feb 2026,"Dapatkan kesempatan memenangkan Voucher @Xanh SM Indonesia, layanan taksi listrik pertama di Indonesia untuk setiap test drive.

VinFast Arena:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #IIMS2025,https://www.tiktok.com/@id.greensm,32,2,,1424,1,,,21/04/2025,"17,2K"
,7473421393015721234,https://www.tiktok.com/@vinfastindonesia/video/7473421393015721234,@vinfastindonesia,20 Feb 2026,"Siapa yang udah test drive VF 3 di @iims_id?

Coba lihat lagi lineup VF 3 di IIMS 2025, yuk! Selain VF 3, kamu juga bisa test drive VF 5 dan VF e34, ya.

Share mobil VinFast idaman kamu di komen, dong!

Order VF 3 sekarang via hotline bebas pulsa: 1500083.
VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #IIMS2026,https://www.tiktok.com/@iims_id,114,4,,2689,4,,,21/04/2025,"17,2K"
,7473444746300542216,https://www.tiktok.com/@vinfastindonesia/video/7473444746300542216,@vinfastindonesia,20 Feb 2026,"Ada activity seru apa aja sih di booth VinFast di @iims_id? Banyak dong, VinFam!

Dari mulai test drive, cycling racing game, pink ballon & chocolate giveaway, playground, Vin-Kids Corner, Football Under the Table, Customized T-shirt for Booking Orders, dan banyak lainnya.

Jangan lupa kunjungi booth VinFast di:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundComfort #YourDriveYourVibe #UnboundImagination #IIMS2025,https://www.tiktok.com/@iims_id,28,2,,1456,1,,,21/04/2025,"17,2K"
,7473758318847069448,https://www.tiktok.com/@vinfastindonesia/video/7473758318847069448,@vinfastindonesia,21 Feb 2026,"Ini dia kesan para VinFam yang udah SPK VinFast VF 3!

Dari warna-warna yang stylish, driving experience yang smooth, sampai interior yang lega untuk ukuran compact, semua emang bikin Tiny Titan ini mudah disukai 🫶🏻.

Test drive VF 3 di @iims_id sekarang:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025

Order VF 3 dengan harga Rp227,650,000 dan dapatkan cashback Rp37,850,000 sekarang via hotline bebas pulsa: 1500083.
VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,https://www.tiktok.com/@iims_id,57,0,,1379,2,,,21/04/2025,"17,2K"
,7473778533110746375,https://www.tiktok.com/@vinfastindonesia/video/7473778533110746375,@vinfastindonesia,21 Feb 2026,"Terima kasih untuk 1,000 Test Drive VF 3 di @iims_id, VinFam!

Bagaimana pengalaman mengendarai our Tiny Titan? Kamu masih bisa melakukan test drive IIMS hingga hari Minggu ini, ya.

Kunjungi VinFast Arena:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025

Order VF 3 dengan harga Rp227,650,000 dan dapatkan cashback Rp37,850,000 sekarang via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundComfort #YourDriveYourVibe #UnboundImagination #IIMS2025,https://www.tiktok.com/@iims_id,39,3,,1115,2,,,21/04/2025,"17,2K"
,7473817932301225234,https://www.tiktok.com/@vinfastindonesia/video/7473817932301225234,@vinfastindonesia,21 Feb 2026,"Charge mobil listrik VinFast ternyata free and easy banget, VinFam!

✅ Free: Bagi pengguna mobil listrik VinFast VF e34 dan VF 5 bisa melakukan Free Charging di V-Green Charging Station hingga Desember 2027.

✅ Easy: Tinggal plug charging gun tanpa aplikasi, langsung nge-charge deh! Baterai terisi dalam 27 menit (untuk VF e34) atau 30 menit (untuk VF 5) aja! Cepat dan hemat.

Saat ini, terdapat 840 lokasi charging station dengan 1.595 charging gun, yang akan menjadi 30,000 charging gun di tahun 2025 ini!

Nikmati kemudahan dan kenyamanan berkendara listrik dengan jaringan V-Green Charging Station yang terus berkembang.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundComfort #YourDriveYourVibe #VinFastVFe34 #VinFastVF5 #IIMS2025 #VGreen,-,1270,81,,30.5k,45,,,21/04/2025,"17,2K"
,7473819732278349074,https://www.tiktok.com/@vinfastindonesia/video/7473819732278349074,@vinfastindonesia,21 Feb 2026,"Vin Your Style di VinFast Arena @iims_id kemarin seru banget! ✨

Terima kasih untuk @just.yumi dan fashion community yang berkunjung ke VinFast Arena untuk sharing mengenai fashion dan lebih mengenal 8 pilihan warna VF 3 yang sesuai dengan fashion style mereka.

Ada juga @tyasmirasih08 yang datang berkunjung buat SPK VF 3!

Jangan sampai ketinggalan keseruan weekend terakhir IIMS, ya. Kunjungi VinFast Arena:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundComfort #YourDriveYourVibe #UnboundImagination #IIMS2025,https://www.tiktok.com/@iims_id https://www.tiktok.com/@just.yumi https://www.tiktok.com/@tyasmirasih08,68,2,,1834,1,,,21/04/2025,"17,2K"
,7474226207534468360,https://www.tiktok.com/@vinfastindonesia/photo/7474226207534468360,@vinfastindonesia,22 Feb 2026,"Good news buat kamu pemilik VF e34 dan VF 5, VinFam!

Setiap pembelian VF e34 dan VF 5 akan mendapatkan Free Charging di V-Green Charging Station hingga Desember 2027.

Saat ini, terdapat 840 lokasi charging station dengan 1.595 charging gun, yang akan menjadi 30,000 charging gun di tahun 2025 ini!

Nikmati kemudahan dan kenyamanan berkendara listrik dengan jaringan V-Green Charging Station yang terus berkembang.

Test drive VF e34 dan VF 5 di @iims_id sekarang:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundComfort #YourDriveYourVibe #VinFastVFe34 #VinFastVF5 #IIMS2025 #VGreen,-,31,4,,1120,0,,,21/04/2025,"17,2K"
,7474227947369499912,https://www.tiktok.com/@vinfastindonesia/photo/7474227947369499912,@vinfastindonesia,22 Feb 2026,"Lebih dari 1,000 VinFam sudah test drive di @Indonesia Int’l Motor Show dan menyukai Our Tiny Titan!

Terima kasih untuk VinFam yang sudah mengunjungi VinFast Arena dan test drive di @iims_id. VF 3 akan segera tersedia di showroom-showroom VinFast agar seluruh VinFam di Indonesia juga bisa test drive VF 3, ya!

Hanya dengan Booking Fee Rp3 juta, kamu bisa melakukan order VF 3 seharga Rp227,650,000 dan dapatkan cashback Rp37,850,000. Hubungi kami sekarang via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #IIMS2025,https://www.tiktok.com/@iims_id,46,3,,1946,1,,,21/04/2025,"17,2K"
,7474230863924841744,https://www.tiktok.com/@vinfastindonesia/video/7474230863924841744,@vinfastindonesia,22 Feb 2026,"Driving VinFast VF 3 makes your imagination unbound!

Desainnya yang compact dan modern bikin kamu jadi pusat perhatian! Saat di jalan, suspensinya empuk dan bikin perjalanan jadi lebih nyaman. Tenaga motor listriknya juga responsif sehingga akselerasi terasa jadi lebih halus.

Mau nyobain langsung test drive VF 3? Kunjungi VinFast di @iims_id:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025

Order VF 3 dengan harga Rp227,650,000 dan dapatkan cashback Rp37,850,000 sekarang via hotline bebas pulsa: 1500083.
VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,https://www.tiktok.com/@iims_id,849,36,,21.7k,36,,,21/04/2025,"17,2K"
,7474530828895177992,https://www.tiktok.com/@vinfastindonesia/video/7474530828895177992,@vinfastindonesia,23 Feb 2026,"Apa sih kata orang-orang pas lihat VinFast VF 3? Nonton videonya sampai habis ya, VinFam!

Kalau menurut kamu, VF 3 itu seperti apa?

Kamu juga bisa langsung test drive VF 3 di @iims_id:
📍 Hall C3 & Pre Function Hall D, JIExpo Kemayoran
🗓️ 13-23 Februari 2025

Order VF 3 dengan harga Rp227,650,000 dan dapatkan cashback Rp37,850,000 sekarang via hotline bebas pulsa: 1500083.
VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,https://www.tiktok.com/@iims_id,26,4,,1469,2,,,21/04/2025,"17,2K"
,7474868427736288520,https://www.tiktok.com/@vinfastindonesia/video/7474868427736288520,@vinfastindonesia,24 Feb 2026,"VinFast VF 3 stickers are now on WhatsApp!

Bikin pesan chatmu jadi sebebas imajinasimu dengan 3 exclusive VF 3 sticker packs. Ada banyak pilihan desain yang lucu, unik, dan pastinya bikin obrolanmu jadi lebih hidup. Download sekarang di https://sticker.ly/user/vinfast.indonesia.

Order VF 3 dengan harga Rp227,650,000 dan dapatkan cashback Rp37,850,000 sekarang via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,17,2,,1036,0,,,21/04/2025,"17,2K"
,7475219320985947400,https://www.tiktok.com/@vinfastindonesia/photo/7475219320985947400,@vinfastindonesia,25 Feb 2026,"11 hari yang luar biasa di @Indonesia Int’l Motor Show sudah berakhir! 🥳

Berbagai hal telah kita lalui bersama di IIMS 2025 kali ini, dari official launch VF 3; VinLentine’s Day; Penandatanganan MoU bersama PSSI - Timnas Indonesia; 1,000++ test drive VF 3; berbagai activity di VinFast Arena; hingga VinFast meraih 2 penghargaan IIMS sebagai Best Booth New Area for Passenger Cars and Most Tested Car Choices.

VinFast mengucapkan terima kasih yang sebesar-besarnya kepada seluruh VinFam, pengunjung, dan semua pihak yang telah memeriahkan VinFast Arena. Antusiasme dan dukungan kalian menjadi energi positif yang tak ternilai bagi kami.

Sampai jumpa di keseruan berikutnya! 👋🏻
VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #IIMS2025,-,204,18,,5902,4,,,21/04/2025,"17,2K"
,7475696089350376712,https://www.tiktok.com/@vinfastindonesia/video/7475696089350376712,@vinfastindonesia,26 Feb 2026,"Gak hanya nyaman, interior VF 3 juga fungsional banget, VinFam!

Layar 10 inch-nya memudahkan kamu mengakses berbagai fitur hiburan dan informasi kendaraan. Kursi belakang yang bisa dilipat juga bikin VF 3 cocok buat kamu yang sering bawa barang banyak. Interiornya yang modern dan lega ini juga bisa bikin kamu tetap nyaman.

Jadi, meskipun ukurannya compact, VF 3 tetap bisa kamu andalkan untuk berbagai kebutuhanmu.

Hanya dengan Booking Fee Rp3 juta, kamu bisa melakukan order VF 3 seharga Rp227,650,000 dan dapatkan cashback Rp37,850,000. Hubungi kami sekarang via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,48,7,,1751,4,,,21/04/2025,"17,2K"
,7475729052884536583,https://www.tiktok.com/@vinfastindonesia/video/7475729052884536583,@vinfastindonesia,26 Feb 2026,"Masih gagal move on dari @iims_id 2025!

Terima kasih VinFam telah membuat perjalanan baru VF 3 di Indonesia menjadi lebih berkesan. Sambutan kalian sangat hangat membuat kami semakin semangat untuk terus memberikan kontribusi yang lebih baik bagi VinFam dan Indonesia.

Kami tidak sabar melanjutkan petualangan yang lebih seru bersama VinFam semua!

Stay tuned di media sosial VinFast Indonesia, ya!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #IIMS2025,https://www.tiktok.com/@iims_id,219,18,,3542,3,,,21/04/2025,"17,2K"
,7475991298189561096,https://www.tiktok.com/@vinfastindonesia/video/7475991298189561096,@vinfastindonesia,27 Feb 2026,"VinFast VF e34 juga tak kalah menarik perhatian para pengunjung @iims_id 2025!

Seperti apa kesan mereka terhadap mobil listrik VinFast yang memiliki interior luas ini? Simak videonya sampai akhir ya, VinFam!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundComfort #VinFastVFe34 #IIMS2025,https://www.tiktok.com/@iims_id,47,4,,1470,0,,,21/04/2025,"17,2K"
,7476142391464971527,https://www.tiktok.com/@vinfastindonesia/video/7476142391464971527,@vinfastindonesia,27 Feb 2026,"VinFast VF 3 hadir dengan berbagai fitur canggih yang siap menemani petualanganmu sehari-hari, VinFam!

Dengan ukuran yang compact, Tiny Titan ini tetap mengutamakan kenyamanan dan keamanan pengemudi serta penumpang.

So, what are you waiting for?

Hanya dengan Booking Fee Rp3 juta, kamu bisa melakukan order VF 3 seharga Rp227,650,000 dan dapatkan cashback Rp37,850,000. Hubungi kami sekarang via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,29,4,,1730,1,,,21/04/2025,"17,2K"
,7476145229381242130,https://www.tiktok.com/@vinfastindonesia/video/7476145229381242130,@vinfastindonesia,28 Feb 2026,"Antusiasme pengunjung @iims_id pada VinFast VF 3 luar biasa banget!

Bapak Doni dari Jakarta melakukan 25 SPK VinFast VF 3 dan VF e34 secara langsung! Ada juga beberapa testimoni para VinFam yang sudah test drive Tiny Titan ini. Yuk tonton videonya sampai selesai.

Hanya dengan Booking Fee Rp3 juta, kamu bisa melakukan order VF 3 seharga Rp227,650,000 dan dapatkan cashback Rp37,850,000. Hubungi kami sekarang via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,https://www.tiktok.com/@iims_id,44,0,,1685,0,,,21/04/2025,"17,2K"
,7476634540484594951,https://www.tiktok.com/@vinfastindonesia/photo/7476634540484594951,@vinfastindonesia,1 Mar 2026,"Marhaban Ya Ramadan! 🌙🕌

Di momen yang penuh makna ini, VinFast ingin mengajak VinFam untuk merenungkan kembali perjalanan hidup, memperkuat iman, dan menyebarkan kebaikan.

Ayo jadikan Ramadan kali ini sebagai momen untuk mengendarai imajinasi tanpa batas, membawa kita pada perjalanan refleksi yang mendalam.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,113,7,,2567,2,,,21/04/2025,"17,2K"
,7477484256860704018,https://www.tiktok.com/@vinfastindonesia/photo/7477484256860704018,@vinfastindonesia,3 Mar 2026,"⚡️ VinFast kini hadir di jalanan Jakarta! 🚗💨

Kami membawa mobil listrik kami menjelajahi setiap sudut kota Jakarta.
Siap memberikan pengalaman baru di dunia otomotif yang ramah lingkungan.

Spot us around Jakarta!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #VF3ROADSHOW #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,35,5,,1709,1,,,21/04/2025,"17,2K"
,7477492258443365633,https://www.tiktok.com/@vinfastindonesia/video/7477492258443365633,@vinfastindonesia,3 Mar 2026,"Ayo lihat VinFast VF 3 lebih dekat di jalanan Jakarta! 🚗

Our Tiny Titan ini akan berkeliling 4 rute di Jakarta selama 2 minggu hingga 15 Maret 2025 di sekitaran Sudirman, Blok M, PIK Route, dan Kelapa Gading.

Ada yang sudah bertemu VinFast VF 3 Special Custom Design ini di jalanan? Komen di bawah, ya!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #VF3ROADSHOW #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,1402,54,,22.3k,27,,,21/04/2025,"17,2K"
,7477897000000834833,https://www.tiktok.com/@vinfastindonesia/video/7477897000000834833,@vinfastindonesia,4 Mar 2026,"Lihat lebih dekat VinFast VF 3 Special Custom Design!

2 Tiny Titan yang sudah dimodif ini masih akan berkeliling Jakarta hingga 15 Maret 2025, VinFam. Kamu bisa menemukan kedua mobil listrik ini di rute:
🚗 Sudirman: Monas, Bundaran HI, GBK
🚗 Blok M: Blok M, Lotte Fatmawati
🚗 PIK: PIK Avenue, Pantjoran, Pluit Village
🚗 Kelapa Gading: MOI, MKG

Ayo dapatkan inspirasi untuk memodif VF 3 milikmu!

Miliki VF 3 hanya dengan Booking Fee Rp3 juta! Hubungi kami sekarang via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #VF3ROADSHOW #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,73,0,,2000,1,,,21/04/2025,"17,2K"
,7478655063444000001,https://www.tiktok.com/@vinfastindonesia/video/7478655063444000001,@vinfastindonesia,6 Mar 2026,"VinFam, saatnya tunjukin imajinasi tanpa batas kamu! Ayo ikut Unbound Creativity Competition: Flexing Kreativitasmu dan kreasikan style kamu, akan ada satu unit VinFast VF 3 untuk kamu yang berhasil bikin karya sekreatif mungkin!

Tunggu info lengkapnya di media sosial VinFast Indonesia pada 10 Maret 2025 dan siapkan kreativitas tanpa batasmu untuk memenangkan Tiny Titan ini. 😎

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #FlexingKreativitasmu,-,30,2,,1962,0,,,21/04/2025,"17,2K"
,7478910537489763592,https://www.tiktok.com/@vinfastindonesia/video/7478910537489763592,@vinfastindonesia,7 Mar 2026,"Terima kasih VinFam untuk antusiasme terhadap VinFast VF 3 di @iims_id 2025!

Keberhasilan ini menjadi motivasi bagi kami untuk terus berinovasi dan menghadirkan produk-produk terbaik bagi konsumen di Indonesia. Kami percaya, VF 3 akan menjadi pilihan utama di segmen mobil listrik compact, dan penghargaan 'Most Tested Choice Car' ini semakin memperkuat keyakinan kami.

Ayo bersama-sama menciptakan masa depan yang lebih hijau bersama VinFast!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,https://www.tiktok.com/@iims_id,34,2,,1725,0,,,21/04/2025,"17,2K"
,7479073497977851143,https://www.tiktok.com/@vinfastindonesia/video/7479073497977851143,@vinfastindonesia,7 Mar 2026,"Miliki VF 3 dengan Exclusive Cashback sebesar Rp37,850,000 dan 90% Flexible Resale Value Guarantee!

Dengan booking fee hanya sebesar Rp3 juta, kamu sudah bisa membawa Tiny Titan ini dan menjadikan imajinasimu tanpa batas dalam setiap perjalanan.

Order VinFast VF 3 sekarang mulai dari Rp192,280,000* via hotline bebas pulsa: 1500083.

VinFast, EV for Everyone.

*Tersedia pilihan warna premium dengan tambahan harga.
**Harga termasuk baterai dan berlaku bagi 1,000 pembeli pertama atau sebelum 30 Juni 2025.
***S&K berlaku.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,47,6,,2481,4,,,21/04/2025,"17,2K"
,7479421768424295688,https://www.tiktok.com/@vinfastindonesia/video/7479421768424295688,@vinfastindonesia,8 Mar 2026,"VinFam, siap-siap karena VinFast VF 3 akan datang untuk membuatmu berimajinasi tanpa batas!

Nah, sekarang giliranmu! Ikuti kompetisi Flexing Kreativitasmu dan menangkan VinFast VF 3 dengan style kamu🚗⚡️!

Tungguin 10 Maret 2025 dan siapkan kreativitas tanpa batasmu untuk menangin Tiny Titan!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #FlexingKreativitasmu,-,68,2,,2941,1,,,22/04/2025,"17,2K"
,7479732284904475922,https://www.tiktok.com/@vinfastindonesia/video/7479732284904475922,@vinfastindonesia,9 Mar 2026,"Are You Ready, VinFam?

Siap-siap untuk berimajinasi tanpa batas dengan ikutan kompetisi Flexing Kreativitasmu!

Berikan karya terbaikmu dan menangkan kesempatan untuk mendapatkan VinFast VF 3 🚗⚡️!

Catat tanggalnya, 10 Maret!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #FlexingKreativitasmu,-,33,0,,2222,2,,,22/04/2025,"17,2K"
,7480450366803397896,https://www.tiktok.com/@vinfastindonesia/photo/7480450366803397896,@vinfastindonesia,11 Mar 2026,"VinFam, siapkan dirimu untuk berkreasi tanpa batas di Unbound Creativity Competition: Flexing Kreativitasmu, sebuah kompetisi yang memberikan ruang bagi imajinasi tanpa batasmu untuk berpadu dengan VinFast VF 3!

Bebaskan kreativitasmu dalam bentuk apapun, mulai dari desain decal yang memukau, ide modifikasi inovatif, video kreatif yang menginspirasi, dance energik bersama VF 3, lagu tema yang catchy, hingga fashion statement bertema VF 3.

Geser gambar di atas buat cek cara ikutan, ya! Kamu juga bisa cek https://linktr.ee/vinfastflexingkreativitasmu atau klik link di bio untuk info lengkapnya.

Periode kompetisi berlangsung pada 10 Maret - 10 April 2025 dan pemenang akan diumumkan di Motomobi News Karnaval 2025 pada 20 April 2025.

Ayo tunjukkan imajinasi tanpa batasmu dan bawa pulang VF 3 impianmu!
VinFast, EV for Everyone.",#VinFastVF3 #ImajinasiTanpaBatas #FlexingKreativitasmu #VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination,-,31,2,,2369,2,,,22/04/2025,"17,2K"
,7481253808148860178,https://www.tiktok.com/@vinfastindonesia/video/7481253808148860178,@vinfastindonesia,13 Mar 2026,"VinFam, siapkan dirimu untuk berkreasi tanpa batas di Unbound Creativity Competition: Flexing Kreativitasmu, sebuah kompetisi yang memberikan ruang bagi imajinasi tanpa batasmu untuk berpadu dengan VinFast VF 3!

Bebaskan kreativitasmu dalam bentuk apapun, mulai dari desain decal yang memukau, ide modifikasi inovatif, video kreatif yang menginspirasi, dance energik bersama VF 3, lagu tema yang catchy, hingga fashion statement bertema VF 3.

Geser gambar di atas buat cek cara ikutan, ya! Kamu juga bisa cek https://linktr.ee/vinfastflexingkreativitasmu atau klik link di bio untuk info lengkapnya.

Periode kompetisi berlangsung pada 10 Maret - 10 April 2025 dan pemenang akan diumumkan di Motomobi News Karnaval 2025 pada 20 April 2025.

Ayo tunjukkan imajinasi tanpa batasmu dan bawa pulang VF 3 impianmu!
VinFast, EV for Everyone.",#VinFastVF3 #ImajinasiTanpaBatas #FlexingKreativitasmu #VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination,-,222,9,,1.2M,19,,,22/04/2025,"17,2K"
,7482710055175982354,https://www.tiktok.com/@vinfastindonesia/video/7482710055175982354,@vinfastindonesia,17 Mar 2026,"Saatnya driving yang lebih enjoy dengan VinFast VF 3!

Tandanya VF 3 udah pasti bisa menjadi partner yang tepat untuk jalan-jalan sore atau bahkan late night drive!

Jadi, ini saatnya untuk cobain VF 3 sekarang!

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #VF3ROADSHOW #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3 #VF3RoadshowJakarta,-,32,3,,2202,1,,,22/04/2025,"17,2K"
,7483014431807491346,https://www.tiktok.com/@vinfastindonesia/video/7483014431807491346,@vinfastindonesia,18 Mar 2026,"VF 3 Roadshow di Jakarta telah berakhir 15 Maret 2025 lalu, VinFam!

VF 3 berhasil mencuri perhatian di jalanan dengan desainnya yang kontemporer, body compact, dan warna yang mencolok.
Setelah berkeliling Jakarta, kira-kira apa lagi gebrakan dari Tiny Titan ini, ya?

Stay tuned di media sosial VinFast Indonesia!
VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #VF3ROADSHOW #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,141,7,,3306,5,,,22/04/2025,"17,2K"
,7483111669065977095,https://www.tiktok.com/@vinfastindonesia/video/7483111669065977095,@vinfastindonesia,18 Mar 2026,"Ikuti VF 3 Competition: Flexing Kreativitasmu dan ekspresikan dirimu lewat karya-karya unik. Cek info lengkapnya di https://linktr.ee/vinfastflexingkreativitasmu atau klik link di bio dan submit kreasi kamu sebelum 10 April 2025 ya!

VinFast, EV for Everyone.",#VinFastVF3 #ImajinasiTanpaBatas #FlexingKreativitasmu #VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination,-,418,16,,1.2M,26,,,22/04/2025,"17,2K"
,7483357662059466001,https://www.tiktok.com/@vinfastindonesia/video/7483357662059466001,@vinfastindonesia,19 Mar 2026,"VinFast VF 3 mejeng di layar-layar raksasa Jakarta!

Tiny Titan ini siap menggebrak Jakarta dan menjadi bagian dari gaya hidup urban yang dinamis. Siapa yang udah lihat VF di lokasi-lokasi ini? Absen dong kamu ngeliat langsung yang di lokasi mana?

VinFast, EV for Everyone.",#VinFastIndonesia #VinFast #EVforEveryone #VinFastEVForEveryone #MobilListrik #LivingUnbound #UnboundImagination #VinFastVF3,-,49,3,,2516,2,,,22/04/2025,"17,2K"
